"Season","Date","WTeamID","WSeed","WScore","LTeamID","LSeed","LScore","WLoc","lower_team","higher_team","lower_team_wins","EM_diff","adj_off_diff","adj_def_diff","adj_tempo_diff","lower_team_court_adv","Spread"
2018,2018-03-17,1181,2,87,1348,7,62,"N",1181,1348,"YES",14.93,11.3,-3.60000000000001,1.3,"N",-10
2018,2018-03-17,1211,4,90,1326,5,84,"N",1211,1326,"YES",1.87,2.09999999999999,0.199999999999989,2.40000000000001,"N",-2.5
2018,2018-03-17,1242,1,83,1371,8,79,"N",1242,1371,"YES",5.45,4,-1.39999999999999,-0.700000000000003,"N",-4
2018,2018-03-17,1246,5,95,1138,13,75,"N",1138,1246,"NO",-8.91,-1.09999999999999,7.8,3.90000000000001,"N",6
2018,2018-03-17,1260,11,63,1397,3,62,"N",1260,1397,"YES",-5.88,-3.19999999999999,2.59999999999999,-0.5,"N",6
2018,2018-03-17,1276,3,64,1222,6,63,"N",1222,1276,"NO",-3.96,-0.100000000000009,3.90000000000001,3.5,"N",3
2018,2018-03-17,1403,3,69,1196,6,66,"N",1196,1403,"NO",-3.63,1.2,4.7,0.399999999999991,"N",1
2018,2018-03-17,1437,1,81,1104,9,58,"N",1104,1437,"NO",-20.35,-19.1,1.2,0,"N",11
2018,2018-03-18,1155,5,84,1120,4,53,"N",1120,1155,"NO",-2.96,1.2,4.10000000000001,6.5,"N",-1.5
2018,2018-03-18,1199,9,75,1462,1,70,"N",1199,1462,"YES",-3.74,-5.8,-2.09999999999999,0.700000000000003,"N",5.5
2018,2018-03-18,1243,9,50,1420,16,43,"N",1243,1420,"YES",14.27,7,-7.3,-2.80000000000001,"N",-10.5
2018,2018-03-18,1305,7,75,1153,2,73,"N",1153,1305,"NO",8.21,-6.8,-15,-4.90000000000001,"N",-6.5
2018,2018-03-18,1345,2,76,1139,10,73,"N",1139,1345,"NO",-7.22,-6.5,0.799999999999997,0.399999999999991,"N",4
2018,2018-03-18,1393,11,55,1277,3,53,"N",1277,1393,"NO",10.59,12.2,1.59999999999999,4.1,"N",-8
2018,2018-03-18,1401,7,86,1314,2,65,"N",1314,1401,"NO",6.63,9,2.3,1.7,"N",-6.5
2018,2018-03-18,1452,5,94,1267,13,71,"N",1267,1452,"NO",-15.91,-10,6,5.5,"N",12
2018,2018-03-22,1199,9,75,1211,4,60,"N",1199,1211,"YES",-5.26,-3.8,1.40000000000001,1.8,"N",5
2018,2018-03-22,1243,9,61,1246,5,58,"N",1243,1246,"YES",-5.67,-5.7,-0.100000000000009,-3.2,"N",5
2018,2018-03-22,1260,11,69,1305,7,68,"N",1260,1305,"YES",-2,-8.8,-6.8,-3.90000000000001,"N",2.5
2018,2018-03-22,1276,3,99,1401,7,72,"N",1276,1401,"YES",7.24,3.40000000000001,-3.90000000000001,-4.59999999999999,"N",-3.5
2018,2018-03-23,1181,2,69,1393,11,65,"N",1181,1393,"YES",14.04,15.4,1.39999999999999,6.8,"N",-11.5
2018,2018-03-23,1242,1,80,1155,5,76,"N",1155,1242,"NO",-1.84,-6.7,-4.80000000000001,-2.7,"N",4
2018,2018-03-23,1403,3,78,1345,2,65,"N",1345,1403,"NO",3.68,9.40000000000001,5.60000000000001,0.5,"N",-1.5
2018,2018-03-23,1437,1,90,1452,5,78,"N",1437,1452,"YES",11.32,8.39999999999999,-2.90000000000001,-0.5,"N",-5.5
2018,2018-03-24,1276,3,58,1199,9,54,"N",1199,1276,"NO",-6.43,-0.400000000000006,6,6.3,"N",4
2018,2018-03-25,1242,1,85,1181,2,81,"N",1181,1242,"NO",5.37,1.5,-3.80000000000001,0.900000000000006,"N",-3.5
2018,2018-03-25,1437,1,71,1403,3,59,"N",1403,1437,"NO",-11.17,-14.5,-3.2,-2,"N",6.5
2018,2018-03-31,1276,3,69,1260,11,57,"N",1260,1276,"NO",-7.81,-3.3,4.5,0.599999999999994,"N",6
2018,2018-03-31,1437,1,95,1242,1,79,"N",1242,1437,"NO",-10.27,-6.89999999999999,3.40000000000001,0.0999999999999943,"N",5
2018,2018-04-02,1437,1,79,1276,3,62,"N",1276,1437,"NO",-9.56,-13.1,-3.5,-3.8,"N",6.5
2019,2019-03-19,1125,11,81,1396,11,70,"N",1125,1396,"YES",4.37,6.39999999999999,2,2.39999999999999,"N",-3
2019,2019-03-19,1192,16,82,1341,16,76,"N",1192,1341,"YES",-0.0899999999999999,4.40000000000001,4.5,-4.3,"N",-1.5
2019,2019-03-20,1295,16,78,1300,16,74,"N",1295,1300,"YES",8.35,9.60000000000001,1.3,-0.299999999999997,"N",-5.5
2019,2019-03-21,1120,5,78,1308,12,77,"N",1120,1308,"YES",11.38,7.90000000000001,-3.39999999999999,2,"N",-7.5
2019,2019-03-21,1124,9,78,1393,8,69,"N",1124,1393,"YES",1.35,4.8,3.5,-0.899999999999991,"N",1.5
2019,2019-03-21,1196,10,70,1305,7,61,"N",1196,1305,"YES",0.120000000000001,-3.5,-3.7,-6.4,"N",3
2019,2019-03-21,1199,4,76,1436,13,69,"N",1199,1436,"YES",13.53,4.3,-9.19999999999999,3.09999999999999,"N",-11.5
2019,2019-03-21,1211,1,87,1192,16,49,"N",1192,1211,"NO",-37.07,-18,19.1,-3.40000000000001,"N",26.5
2019,2019-03-21,1242,4,87,1318,13,53,"N",1242,1318,"YES",13.98,2.90000000000001,-11.1,3.89999999999999,"N",-8.5
2019,2019-03-21,1246,2,79,1101,15,44,"N",1101,1246,"NO",-26.22,-14.2,11.9,0.5,"N",22
2019,2019-03-21,1261,3,79,1463,14,74,"N",1261,1463,"YES",11.43,6.10000000000001,-5.3,-1,"N",-8.5
2019,2019-03-21,1268,6,79,1125,11,77,"N",1125,1268,"NO",-5.2,2.19999999999999,7.40000000000001,5.3,"N",4
2019,2019-03-21,1276,2,74,1285,15,55,"N",1276,1285,"YES",24.79,7.09999999999999,-17.7,-2.10000000000001,"N",-16
2019,2019-03-21,1277,2,76,1133,15,65,"N",1133,1277,"NO",-30.72,-19.5,11.2,-1.60000000000001,"N",19
2019,2019-03-21,1278,10,86,1257,7,76,"N",1257,1278,"NO",5,2.3,-2.59999999999999,-0.200000000000003,"N",-5.5
2019,2019-03-21,1293,12,83,1266,5,64,"N",1266,1293,"NO",2.69,0.700000000000003,-1.89999999999999,-0.600000000000009,"N",-5
2019,2019-03-21,1345,3,61,1330,14,48,"N",1330,1345,"NO",-21.36,-21.1,0.400000000000006,-1.40000000000001,"N",12.5
2019,2019-03-21,1459,7,84,1371,10,68,"N",1371,1459,"NO",-9.19,-9.09999999999999,0.0999999999999943,3.39999999999999,"N",2.5
2019,2019-03-22,1138,6,91,1113,11,74,"N",1113,1138,"NO",-8.3,-5.5,2.8,-2.8,"N",5.5
2019,2019-03-22,1181,1,85,1295,16,62,"N",1181,1295,"YES",33.82,12.6,-21.3,7.09999999999999,"N",-27
2019,2019-03-22,1222,3,84,1209,14,55,"N",1209,1222,"NO",-19.28,-7.59999999999999,11.6,3.90000000000001,"N",11.5
2019,2019-03-22,1234,10,79,1153,7,72,"N",1153,1234,"NO",1.48,-5.10000000000001,-6.5,-6.1,"N",-3
2019,2019-03-22,1251,12,80,1280,5,76,"N",1251,1280,"YES",-8.5,-6.60000000000001,2,-5.5,"N",8
2019,2019-03-22,1314,1,88,1233,16,73,"N",1233,1314,"NO",-30.57,-12.8,17.7,-3.7,"N",24.5
2019,2019-03-22,1326,11,62,1235,6,59,"N",1235,1326,"NO",7.43,9.80000000000001,2.39999999999999,1.90000000000001,"N",-6.5
2019,2019-03-22,1328,9,95,1279,8,72,"N",1279,1328,"NO",-2.96,2.10000000000001,5.10000000000001,-0.0999999999999943,"N",-1.5
2019,2019-03-22,1332,12,72,1458,5,54,"N",1332,1458,"YES",-4.08,-0.900000000000006,3.2,0.300000000000004,"N",2
2019,2019-03-22,1397,2,77,1159,15,70,"N",1159,1397,"NO",-21.64,-12.2,9.40000000000001,-1.39999999999999,"N",18
2019,2019-03-22,1403,3,72,1297,14,57,"N",1297,1403,"NO",-22.89,-4.69999999999999,18.2,1.60000000000001,"N",14.5
2019,2019-03-22,1414,13,70,1243,4,64,"N",1243,1414,"NO",10.9,1,-9.8,-1.9,"N",-5.5
2019,2019-03-22,1438,1,71,1205,16,56,"N",1205,1438,"NO",-34.26,-15.6,18.6,8.00000000000001,"N",24.5
2019,2019-03-22,1439,4,66,1387,13,52,"N",1387,1439,"NO",-18.05,-15.9,2.2,2.7,"N",10.5
2019,2019-03-22,1449,9,78,1429,8,61,"N",1429,1449,"NO",1.13,4.89999999999999,3.7,2.09999999999999,"N",-3
2019,2019-03-23,1120,5,89,1242,4,75,"N",1120,1242,"YES",3.43,7,3.60000000000001,-2.19999999999999,"N",-1
2019,2019-03-23,1199,4,90,1293,12,62,"N",1199,1293,"YES",8.56,0.299999999999997,-8.19999999999999,-0.800000000000011,"N",-6
2019,2019-03-23,1211,1,83,1124,9,71,"N",1124,1211,"NO",-16.37,-9.2,7.2,-5,"N",12.5
2019,2019-03-23,1246,2,62,1459,7,56,"N",1246,1459,"YES",6.88,-0.5,-7.30000000000001,-0.100000000000009,"N",-5
2019,2019-03-23,1261,3,69,1268,6,67,"N",1261,1268,"YES",0.93,4.3,3.40000000000001,4,"N",-1
2019,2019-03-23,1276,2,64,1196,10,49,"N",1196,1276,"NO",-10.02,-4,6,-1.9,"N",7
2019,2019-03-23,1277,2,70,1278,10,50,"N",1277,1278,"YES",16.46,9.59999999999999,-6.8,-0.5,"N",-10
2019,2019-03-23,1345,3,87,1437,6,61,"N",1345,1437,"YES",9.48,6,-3.60000000000001,2.3,"N",-3.5
2019,2019-03-24,1181,1,77,1416,9,76,"N",1181,1416,"YES",14.11,7.90000000000001,-6.3,7.09999999999999,"N",-12.5
2019,2019-03-24,1222,3,74,1326,11,59,"N",1222,1326,"YES",9.47,6.2,-3.2,0.299999999999997,"N",-5
2019,2019-03-24,1314,1,81,1449,9,59,"N",1314,1449,"YES",13.41,12,-1.5,8.3,"N",-11.5
2019,2019-03-24,1332,12,73,1414,13,54,"N",1332,1414,"YES",8.7,2.09999999999999,-6.5,-1.09999999999999,"N",-5.5
2019,2019-03-24,1397,2,83,1234,10,77,"N",1234,1397,"NO",-10.22,-5.3,4.8,1.7,"N",8
2019,2019-03-24,1403,3,78,1138,6,58,"N",1138,1403,"NO",-10.18,1.10000000000001,11.3,7,"N",3
2019,2019-03-24,1438,1,63,1328,9,51,"N",1328,1438,"NO",-17.28,-12.3,4.89999999999999,9.2,"N",11
2019,2019-03-24,1439,4,67,1251,12,58,"N",1251,1439,"NO",-12.53,-7,5.59999999999999,-1.40000000000001,"N",9
2019,2019-03-28,1211,1,72,1199,4,58,"N",1199,1211,"NO",-10.46,-11.7,-1.19999999999999,-1.60000000000001,"N",7
2019,2019-03-28,1345,3,99,1397,2,94,"N",1345,1397,"YES",0.57,-0.200000000000003,-0.900000000000006,-1.89999999999999,"N",1
2019,2019-03-28,1403,3,63,1276,2,44,"N",1276,1403,"NO",-1.71,0.400000000000006,2.10000000000001,-1.8,"N",-2
2019,2019-03-28,1438,1,53,1332,12,49,"N",1332,1438,"NO",-16.36,-13.9,2.5,4.8,"N",8.5
2019,2019-03-29,1120,5,97,1314,1,80,"N",1120,1314,"YES",-2.69,1.2,3.90000000000001,-6.39999999999999,"N",5
2019,2019-03-29,1181,1,75,1439,4,73,"N",1181,1439,"YES",6.55,1.90000000000001,-4.7,8.39999999999999,"N",-7
2019,2019-03-29,1246,2,62,1222,3,58,"N",1222,1246,"NO",-3.44,-2.3,1.10000000000001,0.5,"N",3
2019,2019-03-29,1277,2,80,1261,3,63,"N",1261,1277,"NO",-10.59,-3.3,7.3,3.09999999999999,"N",6
2019,2019-03-30,1403,3,75,1211,1,69,"N",1211,1403,"NO",2.82,10.4,7.5,3.60000000000001,"N",-4
2019,2019-03-30,1438,1,80,1345,3,75,"N",1345,1438,"NO",-7.41,-0.900000000000006,6.39999999999999,6.50000000000001,"N",4
2019,2019-03-31,1120,5,77,1246,2,71,"N",1120,1246,"YES",-2.57,3.30000000000001,5.80000000000001,2.30000000000001,"N",4
2019,2019-03-31,1277,2,68,1181,1,67,"N",1181,1277,"NO",-0.189999999999998,-1,-0.900000000000006,5.19999999999999,"N",-2
2019,2019-04-06,1403,3,61,1277,2,51,"N",1277,1403,"NO",0.779999999999998,6.90000000000001,6.10000000000001,0.300000000000011,"N",-2.5
2019,2019-04-06,1438,1,63,1120,5,62,"N",1120,1438,"NO",-9.22,-2.5,6.7,8.50000000000001,"N",5
2019,2019-04-08,1438,1,85,1403,3,77,"N",1403,1438,"NO",-4.19,-9.30000000000001,-5.10000000000001,7.2,"N",1
